f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,score,canonical,expression,round_id,train_rankic,worst_rankic,worst_quarter,quarterly_rankic,rankic_2016Q1,rankic_2016Q2,rankic_2016Q3,rankic_2016Q4,rankic_2017Q1,rankic_2017Q2,rankic_2017Q3,rankic_2017Q4,rankic_2018Q1,rankic_2018Q2,rankic_2018Q3,rankic_2018Q4,rankic_2019Q1,rankic_2019Q2,rankic_2019Q3,rankic_2019Q4,rankic_2020Q1,rankic_2020Q2,rankic_2020Q3,rankic_2020Q4,pareto_nondominated,schema_version
0.8862274567791213,4.529762299217599,0.9723651541812914,0.9978075601374571,0.0021924398625429555,0.0,-0.006582572120089391,0.00279083916967517,-0.0016927521337232864,0.8496857055640069,0.3551058456085921,0.12195121951219512,-0.0431553667090554,"Div(Sub($close,$open),$open)",($close - $open) / $open,0,-0.0431553667090554,-0.09546599079664518,2016Q2,"{""2016Q1"":0.0012289226423500893,""2016Q2"":-0.09546599079664518,""2016Q3"":-0.085256934309958,""2016Q4"":-0.07702625095187941,""2017Q1"":-0.06286075168589961,""2017Q2"":0.0017050805738948183,""2017Q3"":-0.06515179905814732,""2017Q4"":-0.039038634060467335,""2018Q1"":-0.03513759460733572,""2018Q2"":-0.03944126264773339,""2018Q3"":-0.05890308581197825,""2018Q4"":0.0013017384963466563,""2019Q1"":-0.017782538842789616,""2019Q2"":-0.08170874276526212,""2019Q3"":-0.031632725747599656,""2019Q4"":-0.043549605549016934,""2020Q1"":-0.008970547117140314,""2020Q2"":-0.04109581890083092,""2020Q3"":-0.04445185166409111,""2020Q4"":-0.031167316441125067}",0.0012289226423500893,-0.09546599079664518,-0.085256934309958,-0.07702625095187941,-0.06286075168589961,0.0017050805738948183,-0.06515179905814732,-0.039038634060467335,-0.03513759460733572,-0.03944126264773339,-0.05890308581197825,0.0013017384963466563,-0.017782538842789616,-0.08170874276526212,-0.031632725747599656,-0.043549605549016934,-0.008970547117140314,-0.04109581890083092,-0.04445185166409111,-0.031167316441125067,False,ac7d60ba5aaa5382
1.6842687468544082,4.590280988146125,1.0946189515657834,0.9978075601374571,0.0021924398625429555,0.0,0.5009622223361002,0.40259276168295377,0.33319777205418827,0.6015474815441526,0.24612252936562282,0.0,-0.03405543231446936,"Div(Sub($high,$low),$open)",($high - $low) / $open,0,-0.03405543231446936,-0.10155327981728873,2016Q3,"{""2016Q1"":-0.03660901196894085,""2016Q2"":-0.08569675593875214,""2016Q3"":-0.10155327981728873,""2016Q4"":-0.08123713418044434,""2017Q1"":-0.060265062304039246,""2017Q2"":-0.02877081107939977,""2017Q3"":-0.03905571042187226,""2017Q4"":0.013607996474239959,""2018Q1"":-0.022341806729731486,""2018Q2"":-0.007785720177161058,""2018Q3"":-0.025229339809714764,""2018Q4"":-0.022240985487011138,""2019Q1"":-0.012336624715135129,""2019Q2"":-0.03221767441839215,""2019Q3"":-0.025890357628491727,""2019Q4"":-0.028819104219644297,""2020Q1"":-0.026571858138661628,""2020Q2"":-0.004198812673356692,""2020Q3"":-0.04154423066057545,""2020Q4"":-0.005027900986798962}",-0.03660901196894085,-0.08569675593875214,-0.10155327981728873,-0.08123713418044434,-0.060265062304039246,-0.02877081107939977,-0.03905571042187226,0.013607996474239959,-0.022341806729731486,-0.007785720177161058,-0.025229339809714764,-0.022240985487011138,-0.012336624715135129,-0.03221767441839215,-0.025890357628491727,-0.028819104219644297,-0.026571858138661628,-0.004198812673356692,-0.04154423066057545,-0.005027900986798962,False,ac7d60ba5aaa5382
0.07542575011965112,-0.28586216435145595,1.4776969692725115,0.9978075601374571,0.0021924398625429555,0.0,-0.021082870020213872,-0.0011976912247397527,-6.2811732733618e-05,0.8319122466197105,0.3197892325084105,0.04878048780487805,-0.03390264407431981,"Div(Sub($close,$open),Add(1e-12,Sub($high,$low)))",($close - $open) / ($high - $low + 1e-12),0,-0.03390264407431981,-0.07885308152490172,2016Q2,"{""2016Q1"":0.03532094635932116,""2016Q2"":-0.07885308152490172,""2016Q3"":-0.06941502489155292,""2016Q4"":-0.058101757929907794,""2017Q1"":-0.052066270681216206,""2017Q2"":0.0092402348173141,""2017Q3"":-0.05474731081403428,""2017Q4"":-0.027335420045010873,""2018Q1"":-0.02275547967123357,""2018Q2"":-0.03312548674389801,""2018Q3"":-0.05669907810104985,""2018Q4"":0.00535511354996701,""2019Q1"":-0.019530211988249745,""2019Q2"":-0.06968321895856372,""2019Q3"":-0.030411037038308077,""2019Q4"":-0.04800745462790963,""2020Q1"":0.006831477703839221,""2020Q2"":-0.03820044357287785,""2020Q3"":-0.03698618485747715,""2020Q4"":-0.029301840914360805}",0.03532094635932116,-0.07885308152490172,-0.06941502489155292,-0.058101757929907794,-0.052066270681216206,0.0092402348173141,-0.05474731081403428,-0.027335420045010873,-0.02275547967123357,-0.03312548674389801,-0.05669907810104985,0.00535511354996701,-0.019530211988249745,-0.06968321895856372,-0.030411037038308077,-0.04800745462790963,0.006831477703839221,-0.03820044357287785,-0.03698618485747715,-0.029301840914360805,False,ac7d60ba5aaa5382
1.9309193738255155,6.285566301574498,1.0906912805603466,0.9978075601374571,0.0021924398625429555,0.0,0.19388905126881764,0.16610577471471252,0.1328105887367924,0.7189839424199433,0.19478523008668017,0.024390243902439025,-0.0012213498758425491,"Div(Sub($high,Greater($close,$open)),$open)","($high - Greater($open, $close)) / $open",0,-0.0012213498758425491,-0.04152617944961925,2016Q3,"{""2016Q1"":0.004620595062238545,""2016Q2"":-0.036692293991606804,""2016Q3"":-0.04152617944961925,""2016Q4"":-0.03952514245773494,""2017Q1"":-0.0063698996096882895,""2017Q2"":-0.0012089356804124945,""2017Q3"":0.0026431414794576462,""2017Q4"":0.010761709958236415,""2018Q1"":0.012269153771611682,""2018Q2"":0.020533416263368163,""2018Q3"":0.02145018320476199,""2018Q4"":0.027171279073580693,""2019Q1"":0.007539157081183807,""2019Q2"":-0.015063532966946463,""2019Q3"":0.006920538878214317,""2019Q4"":0.005045838531721237,""2020Q1"":0.010520669211575762,""2020Q2"":0.003259174809851049,""2020Q3"":-0.028194998716535247,""2020Q4"":0.016358737781891196}",0.004620595062238545,-0.036692293991606804,-0.04152617944961925,-0.03952514245773494,-0.0063698996096882895,-0.0012089356804124945,0.0026431414794576462,0.010761709958236415,0.012269153771611682,0.020533416263368163,0.02145018320476199,0.027171279073580693,0.007539157081183807,-0.015063532966946463,0.006920538878214317,0.005045838531721237,0.010520669211575762,0.003259174809851049,-0.028194998716535247,0.016358737781891196,False,ac7d60ba5aaa5382
0.5588403884499534,-0.004257638405664495,1.4437513171143777,0.9978075601374571,0.0021924398625429555,0.0,-0.011208025505878353,0.012234913216288156,0.01810533538212502,0.7189839429419966,0.09204743089184204,0.024390243902439025,0.018213013886476722,"Div(Sub($high,Greater($close,$open)),Add(1e-12,Sub($high,$low)))","($high - Greater($open, $close)) / ($high - $low + 1e-12)",0,0.018213013886476722,-0.00961653871288675,2020Q3,"{""2016Q1"":0.018282313371221666,""2016Q2"":0.005986124147341466,""2016Q3"":0.007443189183337013,""2016Q4"":0.005970801719921564,""2017Q1"":0.031657312779913446,""2017Q2"":0.01628748949880194,""2017Q3"":0.02828664279825581,""2017Q4"":0.005899721221358414,""2018Q1"":0.03208809015697652,""2018Q2"":0.02545096174935308,""2018Q3"":0.036979148712671286,""2018Q4"":0.03629959662997057,""2019Q1"":0.022594721199107267,""2019Q2"":0.0014540771858197567,""2019Q3"":0.01970567211633059,""2019Q4"":0.017605278226756692,""2020Q1"":0.03873402055257504,""2020Q2"":0.0029240872329681254,""2020Q3"":-0.00961653871288675,""2020Q4"":0.02291600845791013}",0.018282313371221666,0.005986124147341466,0.007443189183337013,0.005970801719921564,0.031657312779913446,0.01628748949880194,0.02828664279825581,0.005899721221358414,0.03208809015697652,0.02545096174935308,0.036979148712671286,0.03629959662997057,0.022594721199107267,0.0014540771858197567,0.01970567211633059,0.017605278226756692,0.03873402055257504,0.0029240872329681254,-0.00961653871288675,0.02291600845791013,False,ac7d60ba5aaa5382
1.8939640662754675,6.783496263723005,1.088988605056337,0.9978075601374571,0.0021924398625429555,0.0,0.17388710747176317,0.1748451002631043,0.14964801648118373,0.7008210865379496,0.10958018209768089,0.024390243902439025,-0.04215655097833332,"Div(Sub(Less($close,$open),$low),$open)","(Less($open, $close) - $low) / $open",0,-0.04215655097833332,-0.07620367686856509,2018Q3,"{""2016Q1"":-0.03377510133861633,""2016Q2"":-0.042050674562215666,""2016Q3"":-0.038406763887605555,""2016Q4"":-0.05737200173250621,""2017Q1"":-0.0261538737094744,""2017Q2"":-0.03677198185247551,""2017Q3"":-0.05709134405272721,""2017Q4"":-0.04005877842211937,""2018Q1"":-0.050387465962479255,""2018Q2"":-0.053696233349058015,""2018Q3"":-0.07620367686856509,""2018Q4"":-0.05625075401686074,""2019Q1"":-0.01963717995793672,""2019Q2"":-0.04929444035144439,""2019Q3"":-0.03941826413593659,""2019Q4"":-0.013726048320804334,""2020Q1"":-0.04430535932411998,""2020Q2"":-0.008473119027575996,""2020Q3"":-0.06095950319100357,""2020Q4"":-0.03283729721460414}",-0.03377510133861633,-0.042050674562215666,-0.038406763887605555,-0.05737200173250621,-0.0261538737094744,-0.03677198185247551,-0.05709134405272721,-0.04005877842211937,-0.050387465962479255,-0.053696233349058015,-0.07620367686856509,-0.05625075401686074,-0.01963717995793672,-0.04929444035144439,-0.03941826413593659,-0.013726048320804334,-0.04430535932411998,-0.008473119027575996,-0.06095950319100357,-0.03283729721460414,False,ac7d60ba5aaa5382
0.7156797950031467,0.4955976545654649,1.3732150140803696,0.9978075601374571,0.0021924398625429555,0.0,0.0015304532575152773,0.01769941304195888,0.01521065520131822,0.7008210841985281,0.10866164192047108,0.024390243902439025,-0.020515103095803983,"Div(Sub(Less($close,$open),$low),Add(1e-12,Sub($high,$low)))","(Less($open, $close) - $low) / ($high - $low + 1e-12)",0,-0.020515103095803983,-0.07269481054185022,2018Q3,"{""2016Q1"":-0.004817842778491022,""2016Q2"":0.008114903586050574,""2016Q3"":0.02076129776040248,""2016Q4"":-0.009408146470335086,""2017Q1"":0.013146295366959255,""2017Q2"":-0.018492191085210188,""2017Q3"":-0.02999436477152059,""2017Q4"":-0.044094512391530484,""2018Q1"":-0.029315611111523584,""2018Q2"":-0.048410497236836346,""2018Q3"":-0.07269481054185022,""2018Q4"":-0.039308404386212505,""2019Q1"":-0.012815896063464853,""2019Q2"":-0.02455160073642299,""2019Q3"":-0.02168073063501583,""2019Q4"":-0.003982509077518803,""2020Q1"":-0.01754481249616877,""2020Q2"":-0.003943704554272573,""2020Q3"":-0.03944492468191955,""2020Q4"":-0.028011848701033043}",-0.004817842778491022,0.008114903586050574,0.02076129776040248,-0.009408146470335086,0.013146295366959255,-0.018492191085210188,-0.02999436477152059,-0.044094512391530484,-0.029315611111523584,-0.048410497236836346,-0.07269481054185022,-0.039308404386212505,-0.012815896063464853,-0.02455160073642299,-0.02168073063501583,-0.003982509077518803,-0.01754481249616877,-0.003943704554272573,-0.03944492468191955,-0.028011848701033043,False,ac7d60ba5aaa5382
0.8382405646637257,4.927476449752068,0.9988316226406275,0.9978075601374571,0.0021924398625429555,0.0,-0.036130313039464054,0.0019252331938091958,0.0085480382282655,0.8496857032322089,0.30879376912265033,0.04878048780487805,-0.05810727436705126,"Div(Sub(Sub(Mul($close,2),$high),$low),$open)",(2 * $close - $high - $low) / $open,0,-0.05810727436705126,-0.09996784626498523,2018Q3,"{""2016Q1"":-0.03642104692260684,""2016Q2"":-0.0894026713245344,""2016Q3"":-0.06618083871062144,""2016Q4"":-0.07893645439552431,""2017Q1"":-0.0695572019407167,""2017Q2"":-0.022621091653985827,""2017Q3"":-0.0848293651237446,""2017Q4"":-0.054819164840949175,""2018Q1"":-0.057661101692193927,""2018Q2"":-0.06934454589911979,""2018Q3"":-0.09996784626498523,""2018Q4"":-0.040868860394107774,""2019Q1"":-0.030180670200352425,""2019Q2"":-0.08757312115980397,""2019Q3"":-0.047225892550567,""2019Q4"":-0.03828539510061636,""2020Q1"":-0.04231093281093143,""2020Q2"":-0.040331124195088046,""2020Q3"":-0.052952543113587325,""2020Q4"":-0.046016083794562776}",-0.03642104692260684,-0.0894026713245344,-0.06618083871062144,-0.07893645439552431,-0.0695572019407167,-0.022621091653985827,-0.0848293651237446,-0.054819164840949175,-0.057661101692193927,-0.06934454589911979,-0.09996784626498523,-0.040868860394107774,-0.030180670200352425,-0.08757312115980397,-0.047225892550567,-0.03828539510061636,-0.04231093281093143,-0.040331124195088046,-0.052952543113587325,-0.046016083794562776,False,ac7d60ba5aaa5382
0.1803221808233703,0.23098466924160524,1.408649630546629,0.9978075601374571,0.0021924398625429555,0.0,-0.016442507372986925,0.007691886931143546,0.009692373155686789,0.8024885633523159,0.27453845465172344,0.04878048780487805,-0.04825968946516043,"Div(Sub(Sub(Mul($close,2),$high),$low),Add(1e-12,Sub($high,$low)))",(2 * $close - $high - $low) / ($high - $low + 1e-12),0,-0.04825968946516043,-0.10495201671098162,2018Q3,"{""2016Q1"":0.00953946206263807,""2016Q2"":-0.07259905944036685,""2016Q3"":-0.051675937851069366,""2016Q4"":-0.061408549722408674,""2017Q1"":-0.05456223104303982,""2017Q2"":-0.0059771167760269035,""2017Q3"":-0.07320775991644453,""2017Q4"":-0.0472270218201796,""2018Q1"":-0.0437016024231574,""2018Q2"":-0.061736494118966895,""2018Q3"":-0.10495201671098162,""2018Q4"":-0.038050173604475414,""2019Q1"":-0.03430860866939414,""2019Q2"":-0.07597661672503127,""2019Q3"":-0.04457994388324054,""2019Q4"":-0.048327535173836075,""2020Q1"":-0.019915324689835617,""2020Q2"":-0.03457385348071884,""2020Q3"":-0.047269492562678324,""2020Q4"":-0.04594727588013946}",0.00953946206263807,-0.07259905944036685,-0.051675937851069366,-0.061408549722408674,-0.05456223104303982,-0.0059771167760269035,-0.07320775991644453,-0.0472270218201796,-0.0437016024231574,-0.061736494118966895,-0.10495201671098162,-0.038050173604475414,-0.03430860866939414,-0.07597661672503127,-0.04457994388324054,-0.048327535173836075,-0.019915324689835617,-0.03457385348071884,-0.047269492562678324,-0.04594727588013946,False,ac7d60ba5aaa5382
-0.5272747136131843,3.8185655142665484,0.9984975380765077,0.9973676975945017,0.0026323024054982816,0.0,0.4438588728769589,-0.0015859294446301769,-0.005201782445233436,0.8742301117526101,0.40943893559912725,0.12195121951219512,0.0373771751972369,"Div(Ref($open,1),$close)","Ref($open, 1) / $close",0,0.0373771751972369,-0.01887346887366319,2018Q4,"{""2016Q1"":0.022871672383055614,""2016Q2"":0.08639710335978702,""2016Q3"":0.1018028382147114,""2016Q4"":0.054254937566760336,""2017Q1"":0.06227474957735492,""2017Q2"":0.012150307799197029,""2017Q3"":0.06403213126146852,""2017Q4"":0.047007864612643085,""2018Q1"":0.03616722178896317,""2018Q2"":0.01643867402553238,""2018Q3"":0.03748335082240693,""2018Q4"":-0.01887346887366319,""2019Q1"":0.00995091897086599,""2019Q2"":0.04166117154879446,""2019Q3"":0.01574613479871382,""2019Q4"":0.047999706932810866,""2020Q1"":0.009679615195310005,""2020Q2"":0.0575670676943336,""2020Q3"":0.01114953675120221,""2020Q4"":0.026995942009518}",0.022871672383055614,0.08639710335978702,0.1018028382147114,0.054254937566760336,0.06227474957735492,0.012150307799197029,0.06403213126146852,0.047007864612643085,0.03616722178896317,0.01643867402553238,0.03748335082240693,-0.01887346887366319,0.00995091897086599,0.04166117154879446,0.01574613479871382,0.047999706932810866,0.009679615195310005,0.0575670676943336,0.01114953675120221,0.026995942009518,False,ac7d60ba5aaa5382
